photo_id,business_id,caption,label
a7TBZLjXsaQBtALst8YAxA,g2jeKyXYwHUaiop2UPOFXQ,,drink
rBqHs4d9BewOHGRNSW_55w,lLOuLDox8qPV0Q5jCX9qtw,Red Velvet,inside
AEhmd-RJx3SNew1gyT5DCQ,PidQU5-thi2TXbJiFdxvgQ,egg rolls,food
lsdT3dC-omj-1KHSCjaWGw,ckF4SrqKfSm8ndr88on1dA,,drink
yZIWoD8rJ8hGbcDL_Pdl8Q,fQknpOKcW_JtfE6oIoGkKg,,outside
NeTrSx7Koy_g9ooKlTN8RA,HNtTgTEYl3kBSN5U5FHHqA,Not only the best coffee in town... custom stamp?! No way!,drink
2Pt2fswyKLyLPd_YMIIr-g,Ve5zx8XJN60-ohKUOGwQJg,,food
MHK0-_-TAlJy8-agUi64fA,Q08nz8Y6VEDPyho_yJgimA,"Singha Thai beer premium lager. Very good, similar to Stella.",drink
XmBymq2k1enfBVJtoXjH_A,nj_6YtupsFwSp8xYYyWKoQ,"Best brew house! They had a great band too! If you go in ask for LEAH, she's the BEST WAITRESS AROUND, and really knows her brews!",drink
8Q-t9mBChFqFGueVjI5iwg,14Mth2EHCYDRDfJ0ngsWfg,Brown sugar milk tea,drink
SYgqAmG7h8goGOy3LnocOw,LtxG9DTXCFpteVkD4SGBlw,Lavender anyone?,outside
S7tVRvEx5nJQBKT4dH2R7g,rgSHLh2Le0Un82FDxbq0mg,Black on red interior is dope,inside
zLgWvN2hZjOwu6jVizzO4w,9qXZSFq9vPdX4F6kGjXC-g,,food
IAwOkxiXw-L2T_UJIe5uqw,e8rmWzn0xD34dslXQ3pj5w,The restaurant can seat 269 customers.,inside
9h8AQR0mh_Bn0C1IMJHunA,Bgbl17YG6MxoJ5nekaow_Q,,inside
yT4WomPIniQnEpUMOs1qRQ,oiD4N-h7GotnsiXEa4Er5g,,food
EAS-xiGcXaC0HlDNxxKCGw,BWPokhrYnWdfxdaUaM6l9Q,Facade,outside
77zOhBOYepDTwG_2_ijHpA,_ab50qdWOk0DdB6XOrBitw,,drink
pDVyonYx3B4mKTHA2dW0tg,B3tLDhsfgQIQ7T9u3K9-uw,,inside
qWkjhpqfWW-fesPBzh9DmQ,4bNFWpQtS5PtfjXuxTc-GQ,,inside
FPGz0TXmb2rh3hIwqn1zFA,NiX_nc8pf8vClgqzjpmLTw,WOW,inside
ubaQoe70eh-hRDMcGlAPng,IFXqeJTbIUVhtBDPLJ4ufw,,food
YkTxuzSFmCIgh697X9kI7Q,DzpaiMQnB_sNhZPrgdvKHg,Sushiya Express,outside
TPoeVM5voXOGSi37E6kSxg,kK1re49IK3jmCYTL6B6_lw,Trolley Car Milk Shake (strawberry),drink
0CeNeFOMRuaJNWLHA1MzUA,_m0mp3Wjcteysto6azQ9iA,The Prairie Mule is brilliant! The secret? Ginger beer.,drink
yFU47eSSMCeWNLlOev_3dA,P4E0Lv494T0OvvupBjvUIQ,The setup!!!,inside
JAK2vSaLi7YsxbkLLHzRQA,a7RobRBScR0SVQVMKwkJmw,,outside
ALZzzJxWgVlTGE0gZo4hJg,OLNr2Tp_vU2U0CX2VGSScQ,,inside
g8H-LPrzOQ9BL9QCmi3EyA,1gCKY-dGAFKvZVTkKmjNXg,Outside closed in front area,outside
Orm-gG90A4EbeMxggWH-Rw,wPViqOIThG5W_p4FKGqjrQ,On my previous visit someone was running out to a food truck. . .now there's an awesome food window! They just keep getting better.,menu
8Zpr2UCKBXJ-76j2WTkZ3w,KKivjYzOLDlbAo-iMyqWWg,Oreo Mousse Cake,food
sE9Z_Cl5BNvVfvt-HGRRhw,P6_0KGFZO3K0qHSfhUuINg,,outside
lVJ_36-3iuFvDqHye1OKcg,bNBPw-sDOHeqJ1vOstIctQ,,drink
CchjT9QzdsP14yvESQ4dEQ,Qkg16mN-8QR66gjzg6gMyw,,inside
XFfCxb0aAXYetvYrU6fXDQ,Vx-GWm5ZHosiPp_KFt65Wg,Chocolate Fountain - Catered dessert table,inside
SuIZ_-76s7w4UItakmy0dw,FlDkxuO6MGrW7x1OJTtJew,,inside
-n92aXMsw5_0wBi2xbAf_g,A0sbhBYYbg73L8uLYsDong,Interior,inside
imY27RVQvu7Ae94VTU-F6g,W-TAJwlfKb2DQ68m-fwqqw,,inside
wk_KVY-dnhPkiK13eQLcHQ,2NImXwnAReGSwsr-qJV8EA,,outside
mSx_EMjfNULa_wyxZc4IKw,uIZwBkvWicqyWraXvYOipw,,inside
sdpdPf1NLyIRg-rXvuNZbw,F0XEnuOCjrofiy_sZ2DHfg,CARNE ASADA FRIES $7.50,food
H7SRP_ZzhIiPQj4xTXToww,xh7mQ46QUMswpugKJFmppQ,,outside
o2gvSogZGz-P5ysAoZqIEQ,mJbTRr_AJ8rDG78L8Min9w,,drink
TVYFgt0pEnAPftswzTolgw,3OOL_DXbqIMvqz_30LfJNw,Raspberry Mango salad,food
pfWSonW41HAU8ZnTvc_Ehg,W1LlDYs4tfXmBDtnTDD3oQ,menu,menu
JbjqRrCm8HeJ-peqZnsiSQ,dgyKoIYEYrmRK_hktWBZdA,,outside
jrcDYfEivcUi_Jpl7gnhCg,PiDVwGyUz2ebwqvNYvwxJg,Chicken Kebob Combination,food
iZx6D6FuBqEhl5UssnxGzw,0eOeiknYEwjFOywy9pe4RQ,Lt. Dan Pomegranate Punch & Mama's Mango Mojito,drink
t5Yumpk5ofAwWFMKKDinbA,9tXwyr5Yqu4WnuCLOUPtrQ,Outside,outside
PXvUZbnWlrNHxjpppgmypQ,Te4yTJ7blab4s_JTAF71Iw,Sashimi Regular / Sushi Deluxe / Spicy Rainbow Roll/ Shrimp and Vegetable Tempura.,inside
qoGrPI0a97uVC3HWBM0uwA,C2JtfhOZ3PPzIS9V5arQ2A,Coolest fixture I've seen all decade,outside
7BLWf7ciczp-FyqexhpJPA,Ld3qgGua7MqrFnZY8AIo0A,Another room,inside
omIuXLN74nj_T-ft_KBThw,G_bi7l0nU74I4Vr1V7IcMg,Decor,menu
BL8Nmpk63VCjMF8EPvT1Mw,rrNF0siUBVQOOgsFVfGpKA,Area by the old bar,inside
L7FH3sIAwKOXg1dw5v5axg,3nXWsbhF0YkxUX9cUtqewg,Rose Tree Park -- fireman's memorial,outside
suTefjw_z8Nm636yX8-4vQ,8HwpObQ5_CSMUaOj5gJFVw,,food
h8cJNjbw3oqhCLXS84W-7A,bLJP0fVgscuUQy0hE_CRXA,Interior,inside
9roW2SYncyVgMgcfkSxgWw,L_DMBHYChySL-U6U3Kcztg,Decorated and ready for guests. The room has an understated elegance. Perfect for a variety of events.,inside
kuu4Ta_t3h5Iqw-Rv1dTAA,pq8x9lii-ZV1U4RJVG29Lg,"Gnarly concrete architecture makes the place somewhat echo-y, but the mugs make it homey!",drink
P_mFlGmdFfeScla7XLwEAQ,AxrXjreBrscFUU62hoWnIw,Custom Buttercream  Ombre' Wedding Cake with fresh florals & greenery,inside
vaz61drU7KcL8UaoXAJtgg,ugfoID6LrdwiqYUSdhkqAw,,inside
vAy4AvL3h3pM5yLF1EjrLQ,oCbJpGl8IkH1WdYa25TDBA,,inside
v5ukE08mZPiESdtxrUoG1A,rueQ9RiqrN8E5Lb3EyFuTg,Pistachio cappuccino,drink
qXh1NCqHw6yMn81Dr7njcg,snguCYg0ierKRuUTxCDH7w,"The Shotgun Jazz Band plays every Saturday from 7pm-9pm, with femal vocalist and trumpeter Marla!",inside
6MOJWh1gEf2lcQWzwyK37w,-NZAlu3TfzLLR_VUe6U3kQ,,drink
94MNSTZg_8jJHWisDNgwyQ,jOgXXZdODiH-drcJYZkDnA,Lamb shrank,food
wl8JRVq1k-T1kIEeJtIPSg,kjhIbW8NKRvXmLDwz7lzhw,,food
YVnkwlRIpd2ZJ-k7A0HA8g,J_RXc0Rg6JawwhbqYg_Kdw,,drink
W1vJNxyiuO04leknZ2dESg,xg_hjSXlJUPhx1T7ePRf0w,,food
k5qPkPA4pbm7yCXw42dtEg,jySVipAqMqczPzOPLMnJpw,,menu
GfIlzlNF980JkGvdp2W5rA,vMp55ea__Pk0fYbBDCn6jg,,drink
CgBMmGdeoDw4KGyqlpoa2w,_v-qR0-RePoOX3OD9xDKTA,,inside
7nKxTP1qZdg-6pjRwjtZtQ,xJFZ4pfXZgCo4dCcJ9K0bw,Oct 2020,outside
O3cOKJ80QmKHsOp14o08oA,P6SiaPYpbduSSKt6lOAkuA,,drink
5hNM6b6Ge0XVhqIu23BC0w,Qc9r_Vbrx2I4yQmvPIP_0A,,menu
gHz9YR4vYeW2hpCiV7utUw,WsosTCkw-AIKDr9yGmBHSQ,Side of Fried Plantains with Cheese,food
miVi8tVMrTGjFVHiYwVZMg,gDRG6by5QzcWneGjwHOfgQ,Festival on the Landing!,outside
CZVf2iQYeCJKZX2y1mz0Vg,QHWYlmVbLC3K6eglWoHVvA,Great view,inside
oS_TAA__ufhfxUiy1J1chg,MYdPxj3vnJOetxPytcLL9Q,,inside
KyBocrs2IcAwU6fP7bGVRQ,Y6kqH6C50FFL_qC878ZNtA,COOKIE SANDWICH,food
jRs_le5X7Nqw6_JyBlTPXw,ar5Rw-bQ8oN9Omt_EQaEOg,"Flamez Wood Fired Pizza, Blackwood NJ",outside
Tjzz5RWZcYn8u9obD0rLtQ,Ld7wYAcFvyErl_RfLc-uiA,Happy Holidays..!!,outside
Uf_QEO7mK_y2yAGnln-xXg,ejiH2c0aRh1l0meK3fdf2w,Delicious warm sesame bread with a sweet crispiness..  sooo good!!!,food
pzYNXB7__RnB-pvlAhLmTA,NKI0g6gW1uXhYi-1QcBL6Q,David & Sons,menu
cwOKKSPs7JWTwkNghhwCeQ,ySSOZ_fz7wMhfjhWKzdR-w,,drink
4tgkBPd8U0WT7aEKI3TtGg,A4-2jEraYJ2w2grn_uXlHw,The bar,inside
euSKRv-hOKys2cTdde08pQ,d36q8xxhWiKhRaRs7Q42BA,,inside
nImuSBM3mzHcMEmJ_gnZdA,8Xk9nyQkaLZyWJcZrwX2uA,,drink
FePOfzPwAfmu9QPxyVbf_Q,L4kfcADLCU4T33i7Z0CkuA,,inside
ygEk7H8MoyDnb4pSKsVG4w,PwbeSKSCBnqXJlAxEaUrnA,Awesomeness place friendly staff great food,menu
_4lyBXrsvx3WCM6SRUxavg,eS3gRY_8yxWiGzMZIdgz-A,,food
gfeRrNJohJ0TzG_PwOEt-Q,AaTpjyw-EiODgi3tR4Xr-g,,food
6ev1zHkNxrsb_nlkdbWIjA,hedGCjtTuNwh69rgJvRFWg,Chocolate Peanut Smoothie,drink
tShfKovlDPXJ_pls7F3vUA,slzazSp3F_HhT-bTpw970g,A fundamental question,outside
gtUdshTqI9TzNucJud3YSg,MG_wIwRBwyNnCAEMXe9Jqw,Bar view of the kitchen,inside
vvJ-cu4YGAMJgZ6kuj8umw,WVNkMz4sEl35swjVtKHOFw,,food
TXgFpIEzw2g1VQAoOj5PHg,fK_Fd8-KmGV-ASIIjJwfdQ,,outside
B9KeaKpRZ7veEcawG54tQw,4Cal2AE6cr7m6nL20Rz2kQ,,inside
ZVFxSzSw2sTjFgOle41_UQ,-8luB5pJ7d9UOoiF7wikkw,,outside
fF6kPCNVQnPAMzOqJJlacg,0BNR2_vrxuXG6I7f3Y6LZQ,,drink
zDVYprsSzY9PVDg_Lg8cbg,3StNEgKAwpCFR1q0urmJrw,,inside
GOCUAPXIxPXJqjDbCYFW8w,oQ5vMDu5GihRMLCsytYlKQ,Juices,drink
1O-Il3PS-VFtdmiaDVz3aQ,sTPueJEwcRDj7ZJmG7okYA,,inside
6RZujGuJsAY02OdcrAaTBA,-RckAAIJ-_KH0AzqrekYuw,Village salad,food
4Q-SZWWUCUrZ-8nDHrfbWQ,TEv0kn08Hq2UZ3k74Ieh_Q,,food
cD8q6jmeTihee07YvGvL4w,RJgl-lt8fA23wZ-WnsFmtg,The Eddy Beer Garden,outside
Vk1jMSfXqjWRVAITXtsRuQ,k7Vo9nadGJg0glGOGVCKzg,"$6 glasses of house chardonay, pinot grigio, pinot noir, cabernet sauvignon, and merlot all day.",drink
t9ydMk0jQ1nhHt3gktopHg,Dc9UvOn_v9-BU9Rn6l4ejQ,,outside
c8uLvsa1zdmeI4ZUggr6cQ,x063XOQJCfTsKvS7iPLSsQ,Another Broken Egg Cafe Mimosa Pitchers,drink
zygyc1Ng9LQUxCt4XSdaRA,ciOmlUFuomjMADgiRq06rw,Hot Cocoa Croissant Tart,food
RcTs-u1fa1PtCXG8EXHPug,J4Lj1Mag6ODDmP0kuRnEZw,,drink
MfFYA_UbSnGWlgau89ne2Q,HUhlFVMjZOgj1-N0JmCo-g,"From the Smoker - Family Style: Short Rib, Pulled Pork, Baby Back Ribs, Pickled Onion & Jalapeño, Texas Toast.",food
4lAzH14eFVZW7SRtrJfKCg,4U8tToDb49xGDzWfn5TPaA,,drink
TG043oHuztGEwgLRTr88sw,Zl5zVrIkTmGd8bP6dTJoyA,,outside
WrmnSERVF7kIyo_Hv9wSlw,sHMDEnakjYpAtsAWLr-GsQ,Opening day 2014,outside
tOSqf2lsU1uxXbI0tbpjLQ,TE6dQr_mTEoQp2GkypB9yg,,inside
g_w-sJththN7t6CDGYH8Yg,Yu7gMbmsmfTIh1wGX7Eetw,Happy Hour,drink
bvPRZZtiUhOiPEQo-t3MAA,ECXBJSv7eUFrPauCZH_etw,We had a grand time. I will be back forsure!,outside
fDXvsCnKmlBZxD8R0XwDLQ,KNEJ8jcsUI7pRLllxZsr2g,,outside
TOmfy7aluEe4QfEKNNHEmA,qOrzaDT6Q92tVnBziWw8NA,Black and White,food
2ht5SR05911QhIszB6JbjQ,ow7hDGkfVJH65nniXH1a0g,,food
WG05N4g6wU_IZuXX0YMPzQ,mqnV0MJ7o6pTtWrbzknhbg,patriotic Camcakes for the 4th of July,food
SqPHiINAVGy9feWYzSJFJQ,NCMTfUJYTasYZ64UuGC-rg,Exterior,outside
9L0xz-b59iMii7tUYvzBCQ,Vg0_7YIyaabkDHKoWV8V9g,,inside
jFPA5juNAO_KKOFjS1-0lw,7U7RauxQC439NNwLHodZ6A,,outside
MqdMKJouGxoo7yvDROK8wg,30cpm1uq6xcQCmN6JTrB8w,,outside
kcEkGZu-3_CklslJxBfTpA,fgboXnRdTBPfiBMzpuQu1A,Sashimi dinner,food
EnqWqEbcxy8ufR36L3fAKg,-v8dtO9BZmKidXLMohiQhQ,Chocolate chip Waffle $10 Tots $6 eggs $4,food
VISAuSLU8kB79k4wBgj4kA,atZ_olNKXOG4rEr6mccN8g,,menu
NYIJldgRo1DrxKLl4TPkeA,jQnhYqA4jykPPdkyOFM4Lg,#cityviewpizza,food
M-dAbIvX4KZq0J3930UwPw,VXueLaqgVj3CEvM4MVv_6A,,drink
iUEqGs3t5Ez3O_EswjKzfg,DOo-tezhGLNH2lcd7vDVjw,,inside
Ae6idZLaqyoiWZHChz4dxg,Jzb2IQSwPfULWzdl9Bq5fg,,outside
uOhm8Glb5uS_knZySUX72A,d1sIHLt1NmXmawO6mP9gYw,,inside
RHaR9MyVRQLkuuccK0tKlg,YMOCOlONOae4zaiKImTnTQ,,outside
KCCMBBTVRpPW9VOmSLciHw,Zh1JlS8z9pqJ39vs1hW7Ug,BBQ Ribs & Sweet Potato Fries,food
BnBWvcqFtkKx9K25TqRFMg,qUH2FppY7RL96F5tXzA0hQ,,inside
FyOlmi6MF4GG9ktiyinX4g,uX31y8tMkt918miAJaSIgQ,"Tomato basil bread, jalapeno hummus, lettuce, tomato, cucumber, red onion, feta cheese, Peppadew pepper.",food
S10XV9YJ9yuC4FpeCaLzJw,kjhIbW8NKRvXmLDwz7lzhw,Excellent live music !,inside
xLaWsBETFkCt3uX0xu0dWg,XwnkfMUiyH-OsJXbmbOK5g,New fall menu,food
Af4SqkuKxvunnlZ2kdTbxA,4kfbEcAMepvkjt3H7INYBg,,drink
Z_P0SKBpbfHLAo9t5vuj5Q,_C7QiQQc47AOEv4PE3Kong,Pecan crusted gulf fish,food
mrGJGhL54-K5LpsK-ogJtw,JRAtNWmXBBuEwA1a35dWcg,,food
FCOeS-S5S9GszQW7RIEGmw,S9SYcMTJvKqImncnEZ7tFw,Beer Menu,menu
2LX9UZwVnKmly2edPTY20A,lI072WLVzEXV8Bh1rwmlhw,Chai Latte,drink
sLR1rSXdUbV5RUd5dyg0KQ,LWhKYIvkbj2wZVmerDu_Bw,,inside
R9FL7gXaa8UuTv5iFbSBuw,xf4hdY-izcbyzcYTOUy2Rg,,drink
yUYb5lmagffy8CkTdhN0Hg,71U7MxQEhwitJOm4CQpRwQ,"kelp sushi joint Bar area, off bay to bay, South Tampa",inside
qW3KJtMiVyMFkixJrzYDIQ,I0I2mkCOPTYVSLpc8A8VVw,,inside
aqGBTcb378_d6mu6YqbpHA,LvSFHwmsCKZWiFWHzh-sYQ,live bouzoukia,inside
H4ivTQR_-Bj_l47LoNtSnQ,kFxHQcrCEycaWLEOkkoE1A,,inside
W4-em6qYIkcOarAGaQVuCg,EHA4yOCgMXGRJwLYYPJRRQ,,drink
dZqzg7_kFIVHXM7rNZPgYQ,tf6S06LD09IFDHUpOPqPaw,,outside
vD5eU6ICYWPlupHd5wpkbQ,LtLbT776NOAjva1ttA2h3w,,food
KxkU7lee9ftsMmltWOL1lg,f64wvgLjQZEhSck9iYptSw,Cucumber infused rejuvenation center.,drink
GX2_IAjY1Ik6bZH6GvZvIw,DFyJmEL4NYjoT6eTO3Isyg,Best Ice Cream Ever,food
DAWqSu469173xpjo3cjuHA,tf2nzjkP8XGIeU-lg767XA,,drink
6lsFauvYkZcQ15CnLZT_ig,PUwJCApOv4NcLBiG7xr2bg,Cherry cider and pineapple cider,drink
WU6qk85Hj9vCZe5D2WFjyA,q_EAD4WM77Dwy47VOjQUQg,,outside
OLC0_wdLFE1-umhZW7elRw,1LGyVebO0VzuaMiFjpH3bg,,outside
V-MC5j1D8HEDdlxKm6AW2g,5_OsTZrS1jMEj0Qg2wBSBw,Historic Courtyard to have your wedding or reception at Maker House in Downtown Tucson AZ,inside
_fMtMVX2cDAQTUQJlRv5hQ,CYMUz5KDEGI3Faqaz0skBw,Argentine Libre Cocktail at Pete's,drink
zS7RrpPwgMkBv_OCQhxQhw,pSmOH4a3HNNpYM82J5ycLA,,menu
L6VSHs37MwfT3jJNYHWDCA,sj2o49ZCq2iJlZxDNrHDaA,Santa Barbara Beer Garden.,outside
xjNhjk3jhsDrrlGss3Alrg,7ybQY-BKNvlzEEjIQOkA4g,,inside
5NtqI05pjw8_R7hOxU6QSA,A9rVxmIBtHZRvNhbBaGAWg,Sliced Fish with Tofu Pudding (豆花鱼片) ($18.95) - Grubhub delivery. Tasty and big portion,food
ZAjS-qVztuxhaTFAbt8B2g,WAkaYg7tBHhCiX7MudLutg,,inside
mjVeDk_LwmUSy4j_yrFivg,7H1b6TZ-LNxyGx1cv9suJQ,,drink
OZjYKtJFbFburwndW9iLiA,UCb9xRNTVEMV49vwnDe1Gg,Menu,menu
452Jb7sDtO0PKe0GOAOahA,g0lCOgLkkByZrhmwYzP5KA,,food
PPm2_ynE0elGoirhAI4ygA,JVTH7rpVjt0-VsCOAcRrDw,,inside
vpxLqEM53qXS3sotbydigw,pym7c6ZFEtmoH16xN2ApBg,Safe distancing seating,inside
59NeVQK3dDdwI4fqH3HCRA,ZDg4siM2zLF4Rt8ZTqR8BA,,outside
SC9igymlwqoo_4FImTgZIg,MNOM7tHDWCjQ6sqOq4w_oA,,drink
yiUKfcs-4_kBxv3tf7Cxrw,_E1o6y2c9KXfqoX449kG2w,Tokyo Express,outside
hJE6FKrwAoxAmmwjZ4pfXg,ta5Oi3sezvn4H299MbtE8Q,,inside
k3SflDjyB0m3A2EtP3WTqw,iI090K0JMViyPPh7Viovrg,,outside
nGwZw1ecdagYM2Hly7zLnQ,fApb6LKfOdy5u7MP0hsHKg,Combo of salmon teriyaki and nigiri,food
ug8dZzmsBS0AFRBrd7jseA,ewGp1BjKyVlD032yMd-lgQ,Half the staff (2 out of 4) not practicing proper prevention guidelines.,inside
jN-T_l8nd-avJga9akIzaQ,zobY3ws9R2pgbcP0gOImcg,,inside
IDsV8mWft7UrwN2WDKi_Mw,I7K4GgbFSUsgQsDn7cXihA,Blueberry Gooey Butter Bar,food
Eikj8NYyh5yAxRMzNK1PWA,MlXH9dWYDFEBbwuGStlfZg,Latte,drink
B8fRQUXIWmPN0eOGHKtAbA,LM54ufrINJWoTN5imV8Etw,,inside
-ux3tAXmUH-_olnsZwKuVQ,0NZkEpA4VeOy7b56KYGx_Q,118 North Fried Cheese Curds,food
SNwnWuiIcRgVUWHk5Hp3Tg,cL3_SRjQv6YURfCom5YSGw,,inside
J5bVR4sjf3kHA6FCUwwBkA,NlSMxLoAFaAGba6veFaKyw,,food
r-OcXXk8jKjdDzI6reupBg,Ny4ycAePXKD7_wQXL_Z7DA,Front of the hotel,outside
DEIdl6yELAVCWWQ8drHrZg,jQnhYqA4jykPPdkyOFM4Lg,Working the Grill,inside
WUDanz0ofQTm_AH_47komA,PRsj49qMOyW9fbztKrRglg,,outside
arvtmnyeFKYLbZ_YzRcCuA,Q4PsKtbnsRlccjs2C-oMng,,outside
TDScc1hg15joqEApEAKXJg,7RinFVNZHfVbXofpeO0cjA,,drink
cLzQasz5pN0gxuf3LmN1bQ,M2aSXt6OQU4JusKvOLh0vg,,inside
g6k8Mvk2LV-2EoBgZw_PzA,gYVKvm64vH75YQKQrdKnnw,Middle of the food court,inside
NyjSZoAA5xNEA2SANpIMXQ,ROba4NVdG_m4ro3GYSfLzg,,drink
Jy1UK5WZ7DsJa-20GOn-xg,W5VdNSId_i_kpa3Pf4WLPQ,,inside
-P-UHxJTA6wjZGuVf70UZQ,uIZwBkvWicqyWraXvYOipw,,food
SncYTjPGnNo0IHm_mfcNzg,YWEMrVBlsBepw39EMJhz7g,,food
RKqSaiPY2lCCB0ruIymkcg,pppt4oXbVdApscY5UiTHwg,Whole tray of goodies ;),food
-194bfBI_zM5ELv-mizqvA,Tf_Oj8uWRvXmqkEmntzTdA,,inside
4DYnETX1hsIjLS4kLMm1JQ,oM9ZFIgO88Hu0ppDZPjuwg,Cheers to craft beers!,drink
cUWTPNAhb10obUg9gWyrtw,OLGqB9dRca8Vib7lMdtC8A,ALPINE,drink
CFUud5YUff934Ct5jt9sVA,2T4ZRPmweknjxdBfvHU3vg,,outside
KspEYydAJ1r-0Beo_wfmTQ,EpREWeEpmR8f1qLHzzF0AA,,outside
yFE4KT49_8uY5CRD4N8ZYQ,4SRl5od0lY33oK1GMbA23A,Deviled eggs and biscuits and gravy!,food
RhrLvLlnxRJX4VlRqLLkbA,jaQWH_VQSXbjEDePWWJgOg,Remodeled,outside
7YulTPJ4SIPjbgx46AcpEA,cBp1fn2LXpSHe4VbTXLYEw,Inside,inside
5KsxsrEtIO2IDxLQ2mvhTA,dWEd-EsWURYeGiJAdHvI7Q,Beef Tartare,food
-3oxsGHvHQw-F5uO-Etr7w,sr-5EY6bmp4jINhea06MjA,Lemonade,drink
4L5ZhO4vMy80MUsTX9X1hA,_0QZGrg91aaiMhh7tQyYYg,,outside
TOIgi49kXMSPYCOFMkdtrA,WVtg_Jx7OfJRdbnKzT2p4w,,menu
9CL3K9n8AYCWHJAIsjs8Bg,oIH5YWPy_g61YXM6R900Wg,,inside
umMm5xSD66hIOuvrtDhtjQ,s2QNCS8eIOS5DWKw7C-7qw,,inside
4Pi1ZLoOgUjHKCOlxu5iiw,-A-_4uZO5f8dRoChKhqobg,Food and happy hour menu,menu
h9q4nDEW980gAkhNTLsaAQ,GSOLNXG5-IPvNj0DPf3kOQ,Court Yard,outside
Tu9BMr1JxBPr8Ff_HFn4Dw,VZqrQ1dEOUWp-A1hNsdZBw,,inside
NDu1Hhr9LO33J1R2tFRxHw,km-biOKD173NkcpWk_Wdng,,inside
tbIih9Af9PMckJdbiXdwtQ,gB2spmS82M5nOEEYu3T4dg,Beverage bar,inside
d8Nuve44R1Rn4L46USl1NQ,wcsGUJIf16NXYu187CANWg,Strawberry-Passion Fruit Limonata - $3.59,drink
3XCIjx4dGwVqTjLwuncJCA,1XQWvgGDqzDoEOg0_7eWKA,"Comfy patio lounge seating with a view, Eclectic Six Bistro & Rooftop Bar, 6th floor of JW Marriot Waterside, Downtown Tampa",outside
kuiec9_OOEFGnVSCrk8PVQ,K_JuuazFvgiXkTFg61DfdA,Fancy sign,menu
sR7ycV265EYuSLw9Q1D0JQ,cyP5eTRiUjtpAERRB9OiYQ,,drink
Z7StnCmyAdNIMaOtdpIA6w,PLLIhqc0u9qoKBiaVSevrQ,,food
7keogOoizdbj1PDGkkZJhw,XcjEWqfD2USphxpaouIW5g,,inside
2qNbwpGSvY_p_MM0JlXFNQ,MAIfD4kJDCydgoD1l2b_vw,,inside
p9jaC5KDbMgPnni0S9gy8g,J-HTokql9wMNBON6xyKLpg,,outside
EQHjbu_xMR80ddULUegl0A,8vMULlBjFJyS_836tOKnVQ,,outside
UFD5eDR4WES4xvy3-8BPHw,DE1_9uUINrPNh_mhlZFfwg,Lemon Blueberry Muffin,food
wRQBOZ-okVzREAyA2Jrlhw,Sh5x88Ty9NGgMvLoIKxAiQ,,outside
tyjTn3eLlYuCzMhNpkbYfA,5LfCqtP9rUEN9lzMZ1Q6WQ,Beef shawarma platter,food
y1VOQ4DJkLA7k60aRPZWKg,oGlMIii5HyrvOx-GtTzsbw,South Bend Chocolate Company,inside
6dH3kZuKf7i_c54K0pdUDQ,Pr_Mlt9FqdcW7WCFGJmozA,,inside
BHm6SfEmh-yUQA3EdUzBqg,PUDTWmMzevJdvsueEmnYqw,Osmanthus oolong tea w/ milk,drink
pS1F6eyYLcHB2PhYhN3XDA,RuQ9mw1xM61vuYjSOneuWQ,,food
8_DPXTov4PTOof0teYWM7A,TImtXJJpEJrtC14xVjAFNQ,The menu,menu
O_SC0qeF5KM7_RIlx01SEw,GWy-teWznY1v7UfNvrGLjA,,food
2FOO1ptRRHBF0xMX5OCmuw,Z5b1Me1YBZGQAxIx62vmqg,,menu
VwKClz9AwVbJjpkeQIn08g,7qi_dCvL9oS7xuL9rv1HtQ,Hibiscus sour,drink
XtuigV5QQSEtcERxGhq-TA,JtAyaKWwnax-Ag20WXW10Q,,inside
I_aOQftWDCHsiifS8IkCvw,UjFLIhKTOiFcQiziOA9rgA,,food
BH2k046TmYE6cdRpN7co-g,GBTPC53ZrG1ZBY3DT8Mbcw,,food
7_hiXIbS5Ub0_eiRxr5COg,7rMxt2f3uvC6xPQtHgQKLQ,,inside
VCqift796uPLQ-EQiHkkfQ,-TRXiliBZ2O2_BKyKQ32HA,Menu posted right outside the window.,menu
YjfDhQroqg9feTx9Oo5RUg,zbrIMldF_O1ZQ0vpUaaa8A,Orchids planter,inside
lTMQ-7jGObH4YSv9TwYh0A,N-6xTF0h0NFYgJnRAV8naA,,inside
iyEPcIZva4dfAr2ngsu9Cg,e69Ht-381jkwWBav6xNsWw,,drink
MxD3-JTkeAY-ToYr2P5GUg,UkzBUVMDXi9iN3l4cGXpWg,Chocolate pie,food
i-9aqcMDux69U-iQZM4DgA,wvriWKSdzamGIK0oxZYzmA,,drink
pIhJY1rRYS_FAUp7lt42zA,xkTjLbBC7uB-rAIDqAm-sw,Lunch rush,outside
AIMZShfbExXwArrlyDx9XA,mQtDQblKR8-RY295XLyGMA,,inside
nFvGEB52bQgJJDwnUEeLqw,4y0DlszRtjZHvFSUYOvaxQ,,drink
uEYBW4Dyf0qs3xvMGnM35A,LDA2LfI14CBOUZ-gZT6tZQ,Do you know the reason for this name? I asked the owner and he loves rock bands! He wanted to incorporate his love for music.,outside
tjuFRTk1vk4RX1omz1Ho5w,j-qtdD55OLfSqfsWuQTDJg,Pre-COVID dining outside at Parc. The tables are farther apart now but the atmosphere is the same.,outside
