photo_id,business_id,caption,label
GoSwMT7zdz6OM0fCSISXjw_aug,bn2jWrB_aXdQP4YoyUVVIQ,Bonchon,food
gp3e14MIpHjFJ8mdqMKUtw_aug,5oX4G1cptixPZecih9L3dg,Diner style seating,inside
gOWLCgl6DcQy4xbGXJWTLg_aug,x063XOQJCfTsKvS7iPLSsQ,Bacon bloody enjoyed al fresco,drink
GOx9pRqBt5BBq1Iy5y8YQA_aug,TFul4GrkKtL0TOkW6toYig,,drink
gOZd2DVI9UJ7H2P3tl3L0w_aug,ElCZ_9z_1Sx_FtgJokbrqQ,,menu
Gp9l_ZAUSHxvjH-tUI2y3A_aug,zgfKSWwxcBgBir_mlq0CIg,Summer nights outside The Salt House!,outside
gpMR26hcSfd4iAvKL1RMDQ_aug,NHb6QTrJOnyIj-Zd0fYzFg,,inside
gpikhuGWH-wVHyHD6d1NqQ_aug,BnibjYoTYefJXQ_ZVXo_mQ,,outside
gPgjAV3rPMj2d8RAZM-gmQ_aug,hXvf5a798WvQtFn0Zbh2yw,Great place to enjoy the sunset!,outside
GPJ3REWKbYRbqA-S88W2hw_aug,BJ611ELzsgZ_V_gOV2mQrw,Patio from union brewery,outside
gpqFQMb2aCgc40nyw1q08A_aug,7O7YHTUB3uqXHsQSLKR0SA,JamaicaRita,drink
GP6rqzAJiTyg9lVoGtx63A_aug,3aY8m5w6UnxXbRMhEUPUMg,,inside
gPvTVo-JxGDblPbizOje6w_aug,MWdO8vvXEtswuBM4wOgVzw,Mango Roll awesome,food
gpDOaWhLeP0tCbZg8KM0tw_aug,H-Qs8I6_eJCCbKl-LIVWTA,,drink
gqcFsuuK1QEVgE5-ae8zHQ_aug,Ve97h3uXRrm3jAhJmIyTag,Good music,inside
gpVHVw339OhwZztsjOzQcw_aug,z0MXYel0okwMqLjgMkKD2A,Food court filled with decent variety,outside
Gq7jsntMCQLnnUByP2qatQ_aug,iIyIVlK4ZeIIp9RayXRrNw,,outside
gpIHhRklIW8cy9ObX12Tyw_aug,E7RtIisUoRMcADSebBgNAA,,drink
GpkTHCNVF0eaF09eGgqzAQ_aug,UMyRtM8TBLHrfDoA6us3zQ,Customer communicated with Ghost hunting Equipment On Ghost Party tour haunted bistro tampa,inside
GqmiT-sZbQiRNhKE4A_V3A_aug,y_ErDiWeXxyYcL1_U966qQ,,outside
gQCHMLlZ5AsdpcfD6RMFFg_aug,pldnKZNb3fKPmr-zxaqA9w,,menu
Gq5QEvzAR3pt5HcLOchTBA_aug,AlsQKIObWX4KAO82Nss4-g,,food
Gq5Khv4akDBe3syPnZhAUA_aug,Y1pykNVnghzVSW775FjP1w,Menu 4,menu
gQj97nT7NbUOEe1yDJlVOg_aug,I0I2mkCOPTYVSLpc8A8VVw,,drink
gqitviIiLDzsB06qorNvqw_aug,v63vLjagqV609L5NweBJ6w,,inside
GQI9gd4AYTkHSvIXbuAlaA_aug,5T9jV-wah1mHwKl-MQ5JmQ,,inside
gQouwGKN_e78O5T53F2qVQ_aug,WvgJqOHxM0LESJrPZIoXWg,Dining room,inside
GQxZTagoSAdKe5NhGDJdtA_aug,ReV4Q3rEJ8neicQPc6pC0w,,drink
GrfMrwT1ueD5T7CI8oKqWw_aug,Nx4gQPMq9soxRDPohA_4NQ,Catamaran,drink
gqYgmZ-dopIEvVe43_DT4g_aug,wRBKMzEV9bUqjGWH0Vd8Fg,,outside
GQTM3vhKYdzFPp2Wk_QM3g_aug,3YqUe2FTCQr0pPVK8oCv6Q,June 2020: The main entrance,inside
GqZgBPiKEMceZtu233iSDg_aug,vKe17_Y2bTHjXeFyjMbpnw,,outside
GqoZQTxXwoL1aZAHP5uAcA_aug,7lwe7n-Yc-V9E_HfLAeylg,Interior,inside
gRjjN05nWxW2kjyq6e4ATA_aug,ZetAJGen2hKWwka_UpYB1A,,outside
gR2mDMNv9twDeF_0ffhunA_aug,PlaECqs3oPBRo47p85zkzw,"Have 'em here and take 'em home! Nashville Hot Bloody Mary Mix, Strawberry-Jalapeno Jam, and Cinnamon Whiskey Apple Butter!",drink
grBkyq3RYhaIbJ-Pem2z-Q_aug,Ov-_vDIKlnBnMWAPDc1RFA,,menu
GQZ9mHEPoI0C1sJx2_s2AA_aug,i9TdM513qBCnSDpPttoKOQ,,outside
GrIDfO3DUtVc8uiBbd0R6Q_aug,IkY2ticzHEn4QFn8hQLSWg,Didn't eat here because already had two different cheesesteaks in the same day,outside
Gr6OhU9UIb3Vd1l9Q_NlVg_aug,qclZoDz3sjT7v5xOSj5P2Q,,drink
Groe-L27tItHbId2xJ4ZOQ_aug,xN-ioR8KzrEcha9G9pV7lA,"Autumn Rhythm // Rittenhouse rye, autumn spice syrup, cardamom bitters, black walnut",drink
GrLa_I3shzYn_hvtHuz54A_aug,mM4--pwCB_N0vwuGpytR2g,Menu,menu
GRnHanW7yz6I5jbTPdEgPQ_aug,bUL0ccO-bbQICKHImPUyJQ,,drink
gRs1zwiXmEwsiQIoJ2WKIA_aug,oFv9-wwifD3u8FFx6fPRYA,Best Margarita in the world.,drink
GRP4mWEUsZPv482WAP1B7g_aug,9kv9JpLhzkN3UeWZDrsmEA,The Lounge,inside
Gs4oCSTlVqyUa0qQ7hZAXA_aug,vXQLdqB-stL2JTP5AsPVaA,,inside
Gs8d-lXmvAFxWqbutW384w_aug,ClC5I3aOLhK4WcVPOJMYIA,,inside
GRQhf_Mmbv8ojH_Jg8G9BA_aug,Yw-guSo-TKY3YbRrq0PELQ,From the entrance,inside
GRotL3cElw-Tr35ODiyd6Q_aug,p53SiXpHqRKjOIys9G5WKg,Event space,inside
gS5guLjDN-AFo7CwBplQSw_aug,O7030zhOvCEyaDn8cl0ZBA,Joe Maddon ( RAYS Coach) serving patrons at 717 South,inside
gs9aF1mDE3d_B6lXYrSxkw_aug,W3x97_8QAXaUP8n_PW_g5g,,drink
gsLdLMwpYmH_2bDXLVKOzA_aug,uIZwBkvWicqyWraXvYOipw,,drink
gScqNJL-yx6vlt7PSSe0sg_aug,Rag7H_6BDv9SBoMZxLqD-w,,menu
GsnWa78G3zcvE8tQ2kYSUw_aug,kpRRCAN8PQTeWHGBoxpl_A,,outside
gsFAL1J4BS5tpO75MHnxFQ_aug,8MQNb0Cnkfq-G1OIViukjQ,,outside
gSf2ZwVGlcswU3IXEraHJg_aug,4nDVM0XqWrcKQbMYlXDWCg,"Hot dog, burger(amazing salad) and fries",food
GsPvxqN0D2-MhtuswqO7zw_aug,070Sixz8aXNoSbH0-49PDA,,food
gsZmAW2gp3BIn0aXJUgFZg_aug,GuoxUKwFBAZNiQ5vN5CNJQ,,food
gsSBD-twSoC1F6Fq-7wQgQ_aug,jgOr0_lGEgiDSMvGxVoJOw,Gertie's Bar @ The 404 Kitchen,drink
Gsw63eXMBl3lxk3z9IXLqQ_aug,80I1vUvNOS9u50Y5oqq8Vw,,food
GTJ1Fgou8XPUulC-6dNXmg_aug,ezB8e2rijjViprrcTdIiQQ,,food
GsslVErcUswALwStvl93FQ_aug,ytLkBGwFc4G4z6oxJYXoWA,"A non devils juice drink ,",drink
GSuNHScohFbV9-DYft0D1Q_aug,hRQPkntymbLS-IvkhHa32Q,"Fortunato's Pizza Station
4687 Park Blvd N
Pinellas Park
FL 33781",inside
gTpgGzlJlr6YEFIGPa7O-Q_aug,AKAt17U4LQtz_Ro4RoofjA,Iced Shaken Espresso,drink
GTqT8DnJg1sLZORgLeyoVw_aug,DXDoh8MNrqjtXsZnkuk4hA,Great view of the beach from their patio.,outside
gTRxbVc8kryXdq43h0obiA_aug,x5NLYIRLdhFBaNLLvl8Afg,,drink
Gt6EFgaTNyzLWUndEQoPOQ_aug,2aZNVfzU-3672SjRHnPoOA,,food
GTlyofo0WPCFzKHOhb7GtA_aug,hPmQm4MajFH03BH9n2KsAg,Menu 2,menu
gtq-ODSTPEuh83TVstpxSg_aug,qCpdeQYPf9i1EZhTnQgjtg,Happy hour,menu
gTC99vV_AJ2HpPKZVogPag_aug,ruMlpNEfJ2BgNhHFIpl4Og,,drink
gT17FaiFHFiHgFpor6SuyQ_aug,1ZRGRUd3y5a8vrgUyzMcnQ,Almost polished off my Spinach Colata but wanted to show the cute logo!,drink
GtSy-mMe7MzQcJF7mKU9xw_aug,lZJ7UL3SaqgPsItQnnykKA,Shakalatte- iced latte with lemon zest,drink
gtUdshTqI9TzNucJud3YSg_aug,MG_wIwRBwyNnCAEMXe9Jqw,Bar view of the kitchen,inside
GTWBuvotv5rgd16bL1Vv5A_aug,8JcdN89xv4AqAVRSDLLUHw,,outside
gU-b-Wz_r9Mzx0kLP7ylhw_aug,_4LtVmrCdz40l1DnptAmgQ,MANBOY.,outside
gu-wrAk3P0oX7pDqgpWr7Q_aug,L1f5JTTFDIEMkkTBSgof0A,,outside
gu0R-MLz0MF0MGHuzIg5nw_aug,93UD654AB6IzMPFlQgwfOg,,inside
gU37sKf-IOErZxEPyVTOsw_aug,hAJRNzNudWuUTOUwXurovg,,inside
gU7sMpcXb7kJVpQVdJZoPQ_aug,UzU1N9XSoAUwn4Z8BIcvKw,,outside
gt_SGMWcBxFRvfCH01V8wA_aug,Ssur8TPCIZWnZeCDQ9avQQ,,outside
GUFQMj79RcRxNSKDVh_MSQ_aug,6pT7TIyrhpeo-LjTlIZBDA,"Center City SIPs, every Thursday from 5-7.  Discounted drinks, beer and wines.",outside
gUauv4kOlS0m6YXBkpniLg_aug,TunmRrfZb7bt53T6HJi4UQ,,food
gU1deje2_QArOLGoANKy0g_aug,fdNvkw1Z9L6TkLnfX2LtEg,,outside
guM-76UrGrBShoIhokWT1g_aug,27zlxlmlQu9KBr5Vj4MGeg,SALAD,food
GUGJlkTLCrfaqEXf9aAGDA_aug,rFj1un-9Eg-3FYGarc1S_A,,food
GubyTvrFVtizhlImPgRhAg_aug,SxbqEgEwrGmtgvQAgM6kIg,,inside
GucvNsx7A9vmZf6pQANtMA_aug,pGRl61t6HcvqvvRz0Shr7Q,,outside
GUCKNN1QROkZlqXJLqm-qw_aug,b6IN3-jHnwlxwYoOXMZf0A,Smoked salmon Tatar,food
GuINL3EJE-rVMLmB2DSaVg_aug,7j0euOA5-1647OSx0b-EmQ,,outside
GUcELkAYvv6_M5b14-2yyw_aug,RqduySV3Znrn3DCEKNeV6A,,food
gUqaRO63Ue1HF4LlZDF6dw_aug,6aplHV7NKIJQGmMBLanzfg,,outside
GUMOGbWyNa7URRtdm8Lv3g_aug,MP5vtL6jjuT3pYukXgskDQ,,inside
GUx6CHEbdcNVVXDIDm5Bxw_aug,2KIDQyTh-HzLxOUEDqtDBg,,food
GUrBrQ8iZzy-Vq9RRdVp8w_aug,nePr9450kf-eEGYD-Qn21w,Peach Bellini mimosa and my honey,drink
GUZO3Iskz3PJVss_f9TQbA_aug,kBOZOdcDEZ0ZfUnXth2uqA,Red Canoe Catches,food
guVcy4MIZd9L4mi49pn0HQ_aug,winkCYdiTroKdbPbV0DfRA,,inside
GUtBYVxZfDBtLV5YPv6dxQ_aug,3MgLckfXtG00QOyMpP4S-A,,drink
gv4BKKY8_LcRfkU-CyVTNQ_aug,tmaIgDhOC-YJultQCh5_lw,Her and our friend who lives in New Orleans.,inside
gv0-rr7N26lF6_dezdWd4g_aug,sy7ADvpBA7SfHwbY-Y_5gw,skinny cocktails!,drink
gVJEx_iuc_WQBobXU6qdgw_aug,Kp7x4xASudUpMjPBSCgn1A,Wine Flights,drink
gVmbAIICL4q_iLRfoMgdiw_aug,WxS3pZs7Edtar7FkBaOqpg,,outside
gV7-R89KQ0kGSaEEbSxxmA_aug,4rMUoAD4OylA9e-ED05Zzg,,food
gvCyJ6DXpkIaoddwzb7MzQ_aug,e69Ht-381jkwWBav6xNsWw,Evening oasis,outside
GVN28l0amL5jU6qaaZEreQ_aug,q-m9__XyqMhuX5cValqS2w,,drink
gv0Ch2SiIQ_5DHBIdKQRHw_aug,9tajhM5W0OPgPUppo_zhmw,TAKE MY MONEY NOW THIS IS SO CUTE,inside
gVDt8NSi9Z6bdcqZZ7K78A_aug,xX4uThZwMEKWOwLqgqltig,,food
gv-K6pPsuvlagjwgvRD8RA_aug,NH9LSB4Qz2v0fHTMz9sQ0w,The Boat Run container at Sparkman Wharf. Come up and order!,outside
GVqeYVaVsaEN8a1hGcp63A_aug,cE14UfowwvkRTMIYr5uRWg,Grand opening party!,outside
gVdNMYQ1fEVBn7U73EPF0g_aug,2CrM7eYAT_vnEQnd2zTf6Q,Spinach Enchiladas,food
GVtAJqKNca6tLzjjfu_VMg_aug,E7W2rjNXy9UF0trIEtqLDA,Local beer BriarScratch on tap,drink
gvrwR2TSjVCMmJYw8mx4Pw_aug,AODksDNj5mH953cyhUG1Qw,,outside
GvVKpt4aFKlMHJ10aLaPEg_aug,ZYoKsoyfRuxqJPwsKtzqFQ,,inside
gVV70hgf0aMaJ-pRSbUGBA_aug,GpR84OYZ20bd_e4VBW6m3Q,,inside
gVWwk0EnKSWIOdGrByra_g_aug,SIc1YcqUBMdXO3LxgCur2g,Blueberry scone and blue berry lemon muffin!,food
GWDKSlEmJ5SX6n-BaAT31w_aug,3mmdlUolqZUWb4mARAmYjw,Largest charcuterie board around,food
GvZ7ErAAtVbJjVnrmXSpWQ_aug,wGjD-JlJmqPuG5oTvxMKGg,Top 10 Drinks,menu
GWJw-wiu52KJ_NaZPgpObg_aug,FyDQ8QKKjmBKagZ2GhNb8Q,,drink
Gw794hh8P7UognL22-wXSA_aug,0Xm1wedwnMJ1iKXz8vUDSw,Well there's that!,menu
gwfW0eLqnWalDfyjBlH4WA_aug,5qYfPzZXPdPZ6SPLlksXQQ,,food
gwaUlWJIOPXRxmYG_zWr5g_aug,yL9j5ASNic_DaDKf9lwMhw,,outside
gwP3ad3yOAt_CL2VZSNYdg_aug,dcpWZ6Yk_S0HqTlNBi8jiA,"Take a book, leave a book shelf",drink
GWupqVdkFdA9z2_XY8dHFw_aug,aZWNTrM5f3C34VWPZhQwcQ,Restaurant view,inside
GwgybCgIc-GecaZCRyGnFA_aug,jUVk21Kkf7awzvnj8oci3Q,Hibiscus Margarita,drink
GWvThb9PBiQdBtZC0Nk8lw_aug,wQNkpi9RvpuoiDB-CiHxog,,outside
GWYbWpgq8tnWwB3fYjhuLw_aug,dWiOFHyITcdywYc3vwSKeg,,food
GwZ5Om3Lw-iYoQSewLKEuQ_aug,w7Up6RZVcjHmNOCd5v0EwQ,,outside
gWt4vBGG9wEYYGl2hoLpgA_aug,-vOvKRm0kK6r3moj2l10Lg,,outside
gwX9_ZWpLbrw0pY6tJhF-g_aug,vibsdXJ4Ya9Hy7P9YKCLiQ,,inside
GX2_IAjY1Ik6bZH6GvZvIw_aug,DFyJmEL4NYjoT6eTO3Isyg,Best Ice Cream Ever,food
gx7hL8ntN-T4JdIpceDZ-A_aug,IcqvNEGpi94KcvpS_wUBRQ,,drink
gXe-ElxRKE1EsuopJo6C8g_aug,saB1o6fF4ozyp0O7LyueOA,Night Moves cocktail.,drink
GwyqB9qd_u3lZE9HFhtCmQ_aug,g2bYK-Z3foqSnCiOPYtdsA,,inside
GXveioyId9YWe3rEMdqHKA_aug,tj8MuD3jhih42DMZVR5pdg,Outside,outside
GX1QET3nRxzpcdEWMw2Z4Q_aug,82bYVTfEpApVNMcmz4pMeA,fuji sushi menu too,menu
gXcl6207z1R91CtziaE-0Q_aug,-KQsS-zouGNa6qczrzO0Ew,,food
gXGtdCYBBVAk4wG3oQGTkA_aug,M7VaEo-4B9hi4hMkwTQKAw,,outside
gXWX4PPXiZGuNjok6OGA4Q_aug,G9LZoNlCfRH941q87_JLIg,huevos rancheros + chilaquiles + torta,food
GXxavSzuYAyjgtAdSwZiEg_aug,OX3ArWSP85bK4cdk51tdmw,,drink
GxX_3FLYblHpejsCLZ2TOw_aug,SsCSDprYlPEa_hDqC6ECTQ,"Harry's Beach Bar, Sirata Beach Resort, St Pete Beach",outside
gXMbaPM7G8t91VIl78RKHg_aug,Z3KyNcSMuOj_WxMwSC0Njw,Happy Hour Special: 2-5pm Monday-Friday $2 single scoop ice cream - toppings included!,food
GXHELityBlrugO11Fp9XxQ_aug,Rbjt0lAkzV7qv_H-5WYQPQ,,inside
gXzKUUA4pZ5N62L4_dcqkg_aug,_C7QiQQc47AOEv4PE3Kong,More amazing dessert,food
GY8R_IK8X6l8zubQWtPVNw_aug,V9VLhHdSFpFi4yXFqVcVEA,Oysters,food
gycvyeQwMjROTnr1pEFyaw_aug,IKvCKwRrj9_m9mR2pLp8HA,Old Fashioned,drink
gy8dSAqSFTduuiTQnIy9-g_aug,nXs1n8LOS10SpxfqEshFsQ,,outside
Gy0A-PV3ukeJzhaHur3hHg_aug,zNBtF87cr_uzqloqWdO34g,Menu,menu
gYPvbz-QShBMJL45BoKoPQ_aug,gxe3h95tSzE-VA4OV5CUcA,No power during meal,food
gy6IJNwzJHi8_ed6Vs856g_aug,51YfncbIi2gVOJEJUd_8qg,Quail egg shooter,drink
gY6oE6I95GoooRxvv8ev_A_aug,_A9HatbhHMesQq8-O_e20g,,drink
gYAQQfd1TiQeqHAXoJBmxw_aug,2CRA8cPZFmym0ah-junNcQ,"Sampler of Alt, Fest Pumpkin and Rye IPA. Fest and Alt were disappointing but rye red IPA was spot on.",drink
gyJJg3RoK8I6nsoSIw_t5A_aug,TZLa2i8s8uD9tF8abVef1g,,drink
GYLGyHVQeOfWg9n6oKcV6w_aug,skY6r8WAkYqpV7_TxNm23w,Mojito as usual,drink
gyv6KYeKWOGbooQwbpDBdQ_aug,G8I9weN2VpCAHs2UEmwf2g,My first bite of the Gladiator pizza. I probably would've been done after 3-4 bites. The slice is huge!! But oh soooo good!,food
GyMVnpXQWb847jind4yHRA_aug,uzHR9nIc9Es2dLpKDPXRZA,Mix Veg Pakora,food
GYd0eEGW1Jd4LuIN2luqtg_aug,gDU6P6iP_1lkaWtNZLJGvw,Inside new place on Dekalb Pk,inside
GYW56RivNI3WlIYcEU511g_aug,drepaTu9BS0qCof5mMpfqA,,drink
gyYz6b9womd4yIzeXJIa7w_aug,iH9fT2RCB0u4cVl2HLDtqg,,drink
GYNRALu8kRu2Dc8e1BQZZA_aug,T96AnQUJBvhs-4v2pxmhTA,,outside
GzDotveOmN13FNI8proi4g_aug,HUAR1YEjb1UPci91cVjJkQ,,food
GyzUATo1zo6OGVvmO3mr0Q_aug,gK9CdFaCXmHoW8aLfXiSqg,,drink
GZ2qc_YC7AECJ3T1pxz3yg_aug,L2ppV5eK9krUkcQivDqr7Q,,inside
gZb4NjKcynVTODI_SgY9Eg_aug,3r_MoWmT-4asOQg9rRlJ-w,,menu
GZB0bCd_CsQwi_hfb6QfDA_aug,Mm2ezriGaCboSy3FuX-WmQ,Kid's favorite place!,inside
gz5f6YiyD_Y6K_DJfeOhWA_aug,ZRSVqYaoo3VMvthb2QEJmw,,inside
gZdYI0B9Y_CtJMqVK_7g-g_aug,6umrAefeyJjKj1Wah4eXnQ,Skinny's Tiki bar pic,outside
gzaC1dm7EZleqO8lpndK7Q_aug,5LSXamvhXOS8XeimJx9SkA,Liquor Area,inside
gYtdR4DTWQt66Hsk3LTYjw_aug,JOIrj7RDqiVPWxeoOYkZNg,,food
GZaHOkSVTb6CDikcCLo-bA_aug,dEUF0eTd9a1xOYvYu46dsQ,"Basil Pesto Agnolotti - half moon, bocconcini mozzarella, red and yellow tear drop tomato, fresh basil, slivered garlic, extra",food
Gzf7xdHZnb_wXmBcMXXajw_aug,JKXMdlr_NZu27Zewvf0q2w,Mango margarita,drink
GzhRf4rfFGJTPmvJFR3UWA_aug,Wo4JAP8XQqaNFUauDb2aZg,Pet-Nat in our Wine Shop!,drink
GzfzXu_qhVN0f3Dj35YEyw_aug,wacMqAA_9USygYvgJAkfgw,Strawberry ice cream,food
G_cZSF12cA8BKBxTlITyQQ_aug,8Vk_2t7hQI02IhpcRnfAIw,,food
gZFL4qXTidAFVm6blQE4_g_aug,VQcCL9PiNL_wkGf-uF3fjg,Lots of oyster options!,menu
GZYmofyDeWljPXhi16HYKg_aug,Ec4cYLwYsRo_-xgji1hvpQ,Look for Coyote Pause Cafe in the Cat Mountain Station artisan shopping center.,outside
GzgI-JPGPB_VzSVagwnw1g_aug,642IgLN1a8kjDIeAkaps1A,Love those murals,inside
h-3slszLZXNXXlOAeGPd4g_aug,3GjYa0zpRfNXScHguQdDDg,"Yes, this is the outside (photographed by Dave Hong)",outside
G_G21STPkB-qbLWAGpcWPA_aug,3n_G-_DwOJ2VS4uGxBN6sg,Beef stir fry,food
gzsQjD4m-myeiJwJVhWhjA_aug,RiC_-68qxtDJqiIs5mRR6g,,food
g_w-sJththN7t6CDGYH8Yg_aug,Yu7gMbmsmfTIh1wGX7Eetw,Happy Hour,drink
g_qsHa0ypfYsdrXXz2OcYg_aug,eZldAV-8VNSnrlbG270Wzg,,drink
h-aX3Wxv__0oAZ5VdfXF9w_aug,idf-eiurCrbsLRcH7c9zmw,,food
H--B0O4jCGk1WzZuM69KjQ_aug,kt_bKY8w2LLCHPd47GibOw,lunch with Amy,outside
H-eLXCwer0jGKIJKzMRJeg_aug,ED-6JeGGo8C_m7MiSB36Zw,,drink
gZPSD7R83PE6mt6HzdCgWg_aug,d_UJWp4IlGS4sgnjE60eBw,,outside
h-lKz1VLWfYojGDe38-TBQ_aug,IZ6vx85mSdC2zp0STFzTIw,Mamas dumplings,food
G_WGg9RFTtiWF4Sgz22EUQ_aug,Ogn9c0QudZBmfOSJF6aIdA,,drink
H-ETJVLV-OMjOI8PYWpXzQ_aug,RLaS9hQJXAc7ED2wr9dWeA,,outside
H0-z76HJ2UQYL7uuFkmIyA_aug,bOo8xOJYv6nFYfo5TZrRwg,,drink
h-ItGe6uAKhDC_PijaQO-w_aug,_E5b8t2R-VLl87-sLT4WcA,Gogo dancer,inside
h-mtVlEws_MfeIgIMpZ7hA_aug,rajhXVhe25WptAZx26UqTA,Best Crispy chicken sandwich in the city,food
h06lLuLo3QSLwgrCME1b7g_aug,5vObJIHLO-QOMrw_MvC4rA,,outside
H-7RPLr48Qc2bczrCgv9Uw_aug,_ab50qdWOk0DdB6XOrBitw,Chargrilled Oysters,food
h04aeK_RRkjs9gqr9LYzhA_aug,skT9ekzLdiQRg6Wo2OzMvg,,outside
h01G3cHFRKutC8sR0rb1ZQ_aug,-ujBP1Dw0j1-Ffaz97-LXQ,The two best friends that you have ever seen! ‍,drink
h0dkKpg2iU6t9kcBXXtjWw_aug,exUsUJKliGHq_pjdHyc_zA,"Whole Foods, Devon -- storefront",outside
h0E_MkCxF2rBwttdb9eu5g_aug,yGFkdrYdndizAPymvyq2WQ,,drink
H0gL-g5x_sA0uFz-jP0tXQ_aug,fW1hp1Lje2fBZpDgm31ohg,Open Mic w/Logan Tuesday,inside
h0oOOiY9M438g9c2bee3dg_aug,3uLXZMnm68l1YwI8_FaFNA,Interior,inside
h0o6pYSE6VrhKW2npHCijQ_aug,qCOr-SXLYq5zT9H7jwBB_w,Harlen Nachos,food
H0QPFGqSYtBT1PFk2xVEKA_aug,0bva3FQFTS22NZ-jrkUzAQ,,outside
h1nuQ8fk0wVRskHHfuatvQ_aug,cN3ggTtgj50jwMilo7vGFA,,inside
h1B2ripAy54uYzeLwrfOCA_aug,VQcCL9PiNL_wkGf-uF3fjg,Excellent view.,outside
h1FW6qBmeze32TvuSP2X5w_aug,S-lRgYFiik3ptkJf23xkbw,,outside
h10pizSyyftmWQNIn1QAaA_aug,wMMGNjWlsxjCkB6P5_X9Qg,Cobb Salad,food
H1lpJVXbnF2LL39_W-3B6A_aug,uJEUrK-OppE0xS9BjeRmZQ,Wine Steward,inside
H257BcEhaeOFeC29MzoPJA_aug,mnb466bWdbXVz5Oa3XnFsA,Various Artists Brewing Co on Elm Hill Pk in Nashville Tennessee,food
H17cc-Rsrm5z5QUlGAV4Eg_aug,Jke6ajp-22igifbr4Y1Glw,,food
h2cLs1fSHU3lrdFutdiaIA_aug,6PYnDIRhQjpHxvM-CQNVXQ,,food
h267OH1exTL5rpdp0AGzrg_aug,J3fd-eAmp4ttRTJbweTuGA,Dusty Vinyl=Yummmm,drink
H28gJGF0eo-oE__wu5Kz6w_aug,cQDwJjslebJv5Co7gCm2Yw,Breakfast toast,food
h2i2HoCBDHA4GNiI0i1k4w_aug,wYYsmF6begc6ZcnPGwF9NQ,Beverage Menu,menu
H1x3KII57-sTgAE4vtalPg_aug,KLLO4MTEI2mDwdakz51www,,inside
h2hFTe_PzD-K0DOxXsdglg_aug,pFQSo_TvT8-RDTHc_-PhlQ,,drink
h2vyNGbxKZgQcBpuSbN2Gw_aug,DLmkfCW_Pzi1Pyo6G8FnDg,,drink
h43ASzyfqN1hHx8aSvAmRQ_aug,IMWoj619K8ezUmFP8ktXEg,,inside
h3dKbT-Bvi5OYk7yZMgH9g_aug,gjbmwlYUImb2lQBp5LV3KA,,food
h3l0Oj_Pp2-ehFhwbnnOEA_aug,xCFnaOepneUAace3dYgfqg,Late night/early morning waffle fix,outside
h3yBdCmpPwhr3hPFpwM7-Q_aug,6n1jMQXDQM0k8B0KyUXP-A,"Owner, Allan, with oldest Marine and his wife",inside
h3Yjx5ZSKPmfGV46GRPsrw_aug,6uT6Py3nhuNuEyMJ_IADZQ,,drink
h3uccpiIXeQLk2rtRZUO1Q_aug,TTsBa6e2qgIEkiFQfYLmYA,,outside
H2xYK06F7km5EsD0OhzbCQ_aug,DXDoh8MNrqjtXsZnkuk4hA,,outside
H4BYHKiURU0okcReMlbiuA_aug,YpGPZ-Zg89BsFUWwCXoaBw,THE FROZEN DRINK MACHINE IS WHIRLING & WE ARE ROCKING THE WORLD'S BEST PINA COLADA,drink
H4xu8mju7DTCnZRHGn_oFw_aug,qh7T0rql3chxxuORLMse2Q,,inside
H4ivTQR_-Bj_l47LoNtSnQ_aug,kFxHQcrCEycaWLEOkkoE1A,,inside
h4NQ3-GqKOTb07-7WPk-QA_aug,uDUlCOZPyjPItSZYvVgYqA,Part of Distillery Tour (1 hr),drink
H4A_vS7WPPL0FsmEWJfhxw_aug,zBHAoHU-SD7wECkKpTGImg,,food
H56eAsaRBexNa30B-kN5AA_aug,kcfBl1u4Zf-qppprSoa1FQ,,outside
h4WKxk-7M3XSDDqbEdsCnw_aug,Gd52kRpEyLdQvUyO3I-3JA,,outside
h5cZvc8eUx0N0O3hvw45lw_aug,H3Tmgv94pbGvBIKZ4Rs9Cw,,drink
H4xXE5jqWAuEBrgy3ezv6Q_aug,3TkP4w6zJc473_jgaTTfKA,Chicken Quesadilla,food
H5U0wGJcdj12ro_G8gDUyQ_aug,_Waxjib1Tq8WhqFcxbyzWw,Chicken Tenders Platter,food
h5f3sw-mzjgWAR5IDcc9TA_aug,1B6S6XDoX1fWnQI0_K1b1Q,"Clover Club - Edinburgh Gin, raspberry syrup, lemon, and egg",drink
h5aZn3Y5STIVRxSEpICH0g_aug,-Tskf8WK17rb3ZfeFuRSWA,,inside
h58JiPNboHhkzQ90X215fA_aug,jpmjCRNAlWBBf1_fuMhfaA,,inside
H5LaWJanixE2AlN7rsvlqQ_aug,hfbZ97Te3T4jeWN6GgsGrQ,"Left: peach jasmine tea, right: milk money latte.",drink
h5OL0BSF77QN0Hcj3wpmrg_aug,EEnFk6b4kuoc4q3hRb5Lcg,,drink
H6aIp1y4VNu99UEFqass1g_aug,n5i09tgSuzv9ZeIN9Qe5oQ,Interior,inside
h5cVWmfrGUVeFf39cK-K_w_aug,K1h1Cwy1VSGdjKuw-GM9Iw,Hojicha latte,drink
h5X8yLlH93z-vJrZDpBVSg_aug,-WfGgYMcJKttsCu7WDrBrg,,food
H5zeEYFZm2STC-OlHgfUlw_aug,dTWlXxBotTogKu6OddCnyQ,Menu,menu
H6-azRhsz0YzBbA5cCBzaA_aug,4gszBjoouIzfi1ltSQZ2BQ,Beer flight,drink
